Combinations	core	pangenome	variable
12	58480	75370	16890
12	58511	74764	16253
12	58963	73378	14415
12	57987	73477	15490
12	57644	75243	17599
12	58251	73131	14880
12	57317	74167	16850
12	58017	75459	17442
12	58390	74973	16583
12	58439	74045	15606
12	59015	74723	15708
12	59185	74633	15448
12	58155	73557	15402
12	58293	74628	16335
12	58474	73524	15050
12	58470	75428	16958
12	58461	74926	16465
12	58730	73835	15105
12	58837	73706	14869
12	58414	73395	14981
12	58303	74653	16350
12	58196	73955	15759
12	58416	74923	16507
12	57707	75357	17650
12	57884	73500	15616
12	58141	75372	17231
12	58788	74167	15379
12	57400	73334	15934
12	58063	74187	16124
12	58621	74813	16192
12	58720	74080	15360
12	58559	75643	17084
12	58679	73254	14575
12	58253	73485	15232
12	58419	73654	15235
12	59018	74694	15676
12	59527	75427	15900
12	58382	74183	15801
12	58366	75413	17047
12	58726	73657	14931
12	57950	73806	15856
12	58318	74774	16456
12	58310	75235	16925
12	58177	73640	15463
12	58488	75387	16899
12	58948	75428	16480
12	57718	73487	15769
12	58598	74820	16222
12	58187	74906	16719
12	57634	73628	15994
12	57737	73305	15568
13	58268	74046	15778
13	57596	73359	15763
13	58463	75568	17105
13	57808	73912	16104
13	58987	74625	15638
13	58345	75547	17202
13	57750	75648	17898
13	57613	73722	16109
13	58003	73515	15512
13	57747	75457	17710
13	58307	74673	16366
13	58284	75098	16814
13	58307	73591	15284
13	58335	73192	14857
13	57904	73595	15691
13	58120	75415	17295
13	57942	73850	15908
13	57589	73572	15983
13	58621	75424	16803
13	57998	74999	17001
13	58323	75316	16993
13	57499	74168	16669
13	57866	75064	17198
13	58109	75420	17311
13	58315	75853	17538
13	58224	75862	17638
13	58177	74048	15871
13	58162	74189	16027
13	57743	73507	15764
13	58045	73504	15459
13	57726	73653	15927
13	58277	75483	17206
13	57471	75460	17989
13	57625	74413	16788
13	57589	75387	17798
13	58266	73416	15150
13	58519	75689	17170
13	57651	75343	17692
13	58217	74909	16692
13	58006	75589	17583
13	57742	74010	16268
13	58605	74598	15993
13	57877	74013	16136
13	58811	74182	15371
13	58166	73471	15305
13	57889	75498	17609
13	57284	73437	16153
13	58344	74385	16041
13	58684	75473	16789
13	59280	75300	16020
13	58071	74310	16239
13	58003	73999	15996
13	58113	73220	15107
13	58003	75400	17397
13	58757	75637	16880
13	57691	73380	15689
13	58276	74902	16626
13	58065	73505	15440
13	58835	75679	16844
13	58269	74137	15868
13	57923	75377	17454
13	58367	75585	17218
13	58718	75257	16539
13	58004	73166	15162
13	58086	74360	16274
13	57772	73387	15615
13	58642	75551	16909
13	57996	75389	17393
13	57398	74049	16651
13	57374	73440	16066
13	57502	73741	16239
13	57566	75027	17461
13	58385	74239	15854
13	58284	73964	15680
13	57586	74605	17019
13	57955	75385	17430
13	58977	75106	16129
13	58248	75390	17142
13	57850	73289	15439
13	58327	75603	17276
13	58130	73344	15214
13	57807	75307	17500
13	58375	73599	15224
13	57973	74872	16899
13	57401	74806	17405
13	58022	74784	16762
14	58256	73813	15557
14	57684	75258	17574
14	57776	73979	16203
14	57288	73677	16389
14	57266	75397	18131
14	57572	74210	16638
14	57614	73596	15982
14	57667	73431	15764
14	58217	75462	17245
14	57645	74036	16391
14	57929	75074	17145
14	57381	73464	16083
14	57756	74954	17198
14	58214	75425	17211
14	57418	75719	18301
14	57969	74667	16698
14	56848	73543	16695
14	57354	74325	16971
14	58400	73880	15480
14	58414	75549	17135
14	57926	74314	16388
14	58007	73868	15861
14	58116	75604	17488
14	57301	75419	18118
14	57927	75342	17415
14	57438	73260	15822
14	57708	74811	17103
14	57729	73421	15692
14	57375	73660	16285
14	57905	74769	16864
14	57477	74112	16635
14	57599	73337	15738
14	57879	73250	15371
14	57899	73763	15864
14	57621	75554	17933
14	57892	74040	16148
14	58585	75131	16546
14	57730	75039	17309
14	57259	73992	16733
14	58287	75340	17053
14	57416	74008	16592
14	57790	73770	15980
14	58690	75569	16879
14	58020	75392	17372
14	57305	73976	16671
14	57449	73695	16246
14	58071	74103	16032
14	57493	74045	16552
14	57751	73596	15845
14	57929	75206	17277
14	57598	73876	16278
14	58266	73194	14928
14	58493	74872	16379
14	57263	75542	18279
14	57311	73544	16233
14	58201	75417	17216
14	58161	74427	16266
14	57813	73196	15383
14	58086	74269	16183
14	57685	73669	15984
14	58409	75381	16972
14	56835	73582	16747
14	58177	73699	15522
14	57538	75717	18179
14	57839	74260	16421
14	57733	75426	17693
14	57771	73418	15647
14	57621	73747	16126
14	58189	75371	17182
14	58094	74964	16870
14	57466	75356	17890
14	57710	75641	17931
14	58432	74320	15888
14	57966	74586	16620
14	57633	74572	16939
14	58378	75058	16680
14	58499	75920	17421
14	57570	73740	16170
14	57813	75441	17628
14	58205	75376	17171
14	57315	73350	16035
14	58362	75388	17026
14	57548	75388	17840
14	57908	73613	15705
14	58296	74414	16118
14	57691	75591	17900
15	57878	73937	16059
15	57142	73954	16812
15	57778	75080	17302
15	57376	75401	18025
15	57278	75723	18445
15	57462	73441	15979
15	57947	75302	17355
15	57336	73407	16071
15	57414	73494	16080
15	57663	74726	17063
15	57837	74109	16272
15	57256	74676	17420
15	57431	73818	16387
15	58071	74888	16817
15	58203	74731	16528
15	58835	75502	16667
15	57709	73280	15571
15	57977	75656	17679
15	57655	75112	17457
15	58338	75553	17215
15	57807	73962	16155
15	57134	73902	16768
15	57382	74292	16910
15	58204	74620	16416
15	57903	75498	17595
15	57660	75490	17830
15	56601	73513	16912
15	57879	75504	17625
15	57382	75568	18186
15	57595	74839	17244
15	57555	74933	17378
15	57547	75029	17482
15	57739	75655	17916
15	57656	74108	16452
15	57163	73341	16178
15	57288	75774	18486
15	57428	75378	17950
15	57713	73801	16088
15	57433	75064	17631
15	57694	74942	17248
15	58040	74870	16830
15	57812	73865	16053
15	57849	75658	17809
15	57259	75389	18130
15	57538	74701	17163
15	57757	73893	16136
15	57874	75109	17235
15	57459	74204	16745
15	57004	74748	17744
15	57738	74415	16677
15	57150	75324	18174
15	57419	74034	16615
15	57488	73852	16364
15	57506	74786	17280
15	57612	75433	17821
15	57480	73411	15931
15	57644	73576	15932
15	57824	74924	17100
15	58153	74641	16488
15	57363	73828	16465
15	57629	75510	17881
15	57125	75577	18452
15	57255	73389	16134
15	57257	74350	17093
15	57230	73755	16525
15	56984	75765	18781
15	57224	74642	17418
15	57486	74393	16907
15	57069	74636	17567
15	57618	73579	15961
15	57219	73556	16337
15	57699	75402	17703
15	57678	74164	16486
15	57667	73664	15997
15	58168	75555	17387
15	57771	75712	17941
15	57044	73794	16750
15	58116	74319	16203
15	57539	73590	16051
15	57722	74906	17184
15	57541	73906	16365
15	58338	75404	17066
15	57926	75599	17673
15	57769	75403	17634
15	57574	73635	16061
15	57098	74247	17149
16	57824	75417	17593
16	57652	75529	17877
16	57070	75682	18612
16	56858	75490	18632
16	57290	74910	17620
16	57483	75457	17974
16	56975	74240	17265
16	57666	76006	18340
16	57638	74605	16967
16	56553	73866	17313
16	56263	73894	17631
16	56981	75630	18649
16	56856	73621	16765
16	57573	75586	18013
16	57336	75047	17711
16	57598	75160	17562
16	57027	74115	17088
16	57374	75359	17985
16	57405	73487	16082
16	58165	74875	16710
16	56946	74068	17122
16	57505	74416	16911
16	56733	73628	16895
16	57869	75696	17827
16	57786	75046	17260
16	57318	75439	18121
16	57314	75532	18218
16	57276	73452	16176
16	57667	74423	16756
16	57917	75596	17679
16	56627	74370	17743
16	57647	74278	16631
16	57431	73807	16376
16	57585	74794	17209
16	57349	75435	18086
16	57467	75157	17690
16	57650	75954	18304
16	57703	73858	16155
16	57724	74163	16439
16	57923	75007	17084
16	57910	76054	18144
16	57656	73438	15782
16	57659	74037	16378
16	57203	75521	18318
16	58046	75846	17800
16	57290	75495	18205
16	57621	75669	18048
16	57045	75387	18342
16	57316	75672	18356
16	58051	75529	17478
16	57108	74757	17649
16	57562	75629	18067
16	57253	74379	17126
16	57450	74898	17448
16	57361	73957	16596
16	57384	75997	18613
16	58578	75720	17142
16	57436	75427	17991
16	58058	75857	17799
16	57457	75111	17654
