Combinations	core	pangenome	variable
13	54493	65326	10833
13	54368	65367	10999
13	54737	65500	10763
13	54139	65517	11378
13	55336	65543	10207
13	54382	65565	11183
13	53936	65398	11462
13	54643	65422	10779
13	54486	65512	11026
13	54198	65336	11138
13	54260	65519	11259
13	54604	65394	10790
13	54737	65506	10769
13	54211	65388	11177
13	54106	65463	11357
14	54114	65333	11219
14	54889	65558	10669
14	54345	65503	11158
14	54180	65429	11249
14	54519	65524	11005
14	54772	65411	10639
14	54190	65577	11387
14	54754	65543	10789
14	55019	65522	10503
14	54683	65419	10736
14	54474	65479	11005
14	54153	65454	11301
14	54336	65504	11168
14	54362	65490	11128
14	54318	65531	11213
14	54477	65560	11083
14	54655	65555	10900
14	54387	65509	11122
14	54113	65474	11361
14	54216	65400	11184
14	53816	65507	11691
14	54125	65515	11390
14	54430	65249	10819
14	55149	65554	10405
14	54543	65416	10873
14	54451	65397	10946
14	54084	65427	11343
14	55028	65493	10465
14	54412	65497	11085
14	54209	65437	11228
14	54387	65550	11163
14	54801	65554	10753
14	54237	65484	11247
14	54192	65503	11311
14	54738	65526	10788
14	54579	65526	10947
14	54551	65518	10967
14	54782	65302	10520
14	54274	65319	11045
14	54267	65553	11286
14	54904	65546	10642
14	54581	65559	10978
14	54443	65542	11099
14	54688	65552	10864
14	54335	65528	11193
14	54089	65515	11426
14	54078	65535	11457
14	54576	65543	10967
14	55453	65545	10092
14	54033	65413	11380
14	54584	65402	10818
14	54746	65459	10713
14	54514	65533	11019
14	54525	65524	10999
14	54523	65477	10954
14	54353	65505	11152
14	53916	65431	11515
14	54218	65464	11246
14	54218	65352	11134
14	54437	65516	11079
14	53958	65419	11461
14	54573	65552	10979
14	54494	65490	10996
14	55305	65582	10277
14	54027	65350	11323
14	54463	65536	11073
14	54568	65382	10814
14	54579	65419	10840
14	54368	65553	11185
14	54301	65498	11197
14	54353	65574	11221
14	54423	65489	11066
14	54518	65379	10861
14	54342	65543	11201
14	54169	65546	11377
14	54128	65554	11426
14	54579	65421	10842
14	54474	65462	10988
14	54111	65440	11329
14	54648	65533	10885
14	54576	65443	10867
14	54594	65486	10892
14	54139	65319	11180
14	54388	65367	10979
14	54479	65423	10944
14	54712	65448	10736
15	53984	65554	11570
15	54041	65537	11496
15	54497	65540	11043
15	54470	65527	11057
15	54410	65470	11060
15	54055	65538	11483
15	54747	65562	10815
15	54837	65535	10698
15	54363	65525	11162
15	54113	65439	11326
15	54308	65472	11164
15	54142	65562	11420
15	54274	65485	11211
15	54111	65468	11357
15	54330	65591	11261
15	54053	65591	11538
15	54175	65526	11351
15	54994	65518	10524
15	54759	65526	10767
15	54235	65535	11300
15	54529	65517	10988
15	54144	65461	11317
15	54421	65459	11038
15	54500	65534	11034
15	54906	65557	10651
15	54150	65556	11406
15	54505	65547	11042
15	54569	65575	11006
15	54322	65533	11211
15	54026	65558	11532
15	54351	65518	11167
15	54432	65490	11058
15	54557	65538	10981
15	54224	65527	11303
15	53972	65484	11512
15	54088	65501	11413
15	54248	65497	11249
15	54207	65454	11247
15	53771	65478	11707
15	54250	65596	11346
15	53901	65555	11654
15	54226	65539	11313
15	53973	65420	11447
15	54365	65261	10896
15	54167	65521	11354
15	54193	65520	11327
15	54334	65559	11225
15	54199	65507	11308
15	54036	65306	11270
15	54047	65456	11409
15	53842	65487	11645
15	54014	65450	11436
15	54256	65576	11320
15	54669	65553	10884
15	54512	65537	11025
15	54065	65490	11425
15	54857	65546	10689
15	53884	65365	11481
15	54060	65536	11476
15	54507	65445	10938
15	54108	65514	11406
15	54457	65431	10974
15	54275	65481	11206
15	54472	65518	11046
15	54542	65517	10975
15	54007	65477	11470
15	54477	65490	11013
15	54636	65579	10943
15	54094	65441	11347
15	54441	65404	10963
15	54294	65538	11244
15	54128	65422	11294
15	54301	65533	11232
15	54285	65475	11190
15	54226	65556	11330
15	54079	65570	11491
15	53571	65572	12001
15	54328	65401	11073
15	54071	65489	11418
15	53981	65535	11554
15	54054	65335	11281
15	54455	65495	11040
15	54136	65579	11443
15	54023	65477	11454
15	54377	65461	11084
15	54326	65485	11159
16	54540	65464	10924
16	54173	65544	11371
16	54245	65491	11246
16	54232	65438	11206
16	53988	65531	11543
16	54292	65504	11212
16	54008	65508	11500
16	53984	65538	11554
16	54273	65576	11303
16	54262	65525	11263
16	54192	65521	11329
16	54100	65469	11369
16	53616	65530	11914
16	53873	65517	11644
16	54205	65435	11230
16	53926	65406	11480
16	54377	65549	11172
16	54058	65545	11487
16	54583	65569	10986
16	53916	65438	11522
16	54083	65532	11449
16	54457	65513	11056
16	54213	65492	11279
16	54276	65583	11307
16	54152	65511	11359
16	54125	65402	11277
16	54546	65541	10995
16	53959	65562	11603
16	54000	65413	11413
16	54158	65460	11302
16	54531	65489	10958
16	54182	65490	11308
16	53874	65409	11535
16	53685	65456	11771
16	54156	65480	11324
16	54087	65408	11321
16	53922	65504	11582
16	53861	65545	11684
16	53924	65379	11455
16	53847	65367	11520
16	54288	65452	11164
16	54370	65559	11189
16	53909	65552	11643
16	54040	65540	11500
16	53935	65504	11569
16	53943	65492	11549
16	54310	65529	11219
16	54114	65499	11385
16	53749	65379	11630
16	53931	65522	11591
16	54235	65549	11314
16	54011	65560	11549
16	54101	65353	11252
16	54178	65534	11356
16	54006	65486	11480
16	54380	65497	11117
16	54149	65413	11264
16	53824	65509	11685
16	53997	65412	11415
16	53857	65569	11712
16	54873	65563	10690
16	53965	65416	11451
16	54524	65532	11008
16	54185	65428	11243
