Combinations	core	pangenome	variable
14	48904	58202	9298
14	48597	58186	9589
14	48347	58143	9796
14	48697	58200	9503
14	48810	58135	9325
14	48431	58077	9646
14	48768	58111	9343
14	48915	58233	9318
15	48444	58162	9718
15	48877	58219	9342
15	48501	58220	9719
15	48550	58156	9606
15	48512	58017	9505
15	48894	58169	9275
15	48572	58111	9539
15	49025	58179	9154
15	48862	58182	9320
15	48876	58232	9356
15	48564	58245	9681
15	48387	58190	9803
15	48427	58232	9805
15	48471	58106	9635
15	48441	58104	9663
15	48687	58229	9542
15	48624	58221	9597
15	48620	58248	9628
15	48410	58125	9715
15	48920	58193	9273
15	48917	58228	9311
15	48553	58135	9582
15	48578	58125	9547
15	48709	58223	9514
15	48531	58216	9685
15	48741	58069	9328
15	48972	58236	9264
15	48380	58270	9890
15	48354	58212	9858
15	48734	58202	9468
15	48833	58146	9313
15	48331	58220	9889
15	48534	58212	9678
15	48606	58185	9579
15	48571	58125	9554
15	48382	58153	9771
15	48693	58240	9547
15	48380	58177	9797
15	48677	58238	9561
15	48480	58230	9750
15	48577	58253	9676
15	48666	58188	9522
15	48802	58253	9451
15	48491	58186	9695
15	48624	58146	9522
15	48960	58184	9224
15	48419	58192	9773
15	48666	58101	9435
15	48506	58164	9658
15	48421	58212	9791
15	48696	58222	9526
15	48585	58272	9687
15	48528	58141	9613
15	49015	58262	9247
15	48368	58238	9870
15	48737	58234	9497
15	49259	58262	9003
15	48525	58220	9695
15	48872	58205	9333
15	48923	58264	9341
15	48597	58201	9604
15	49053	58242	9189
15	48343	58087	9744
15	48414	58192	9778
15	48540	58142	9602
15	49238	58189	8951
15	48627	58244	9617
15	48468	58223	9755
15	49035	58133	9098
15	48467	58191	9724
15	48547	58197	9650
15	49026	58141	9115
15	48506	58218	9712
15	48639	58110	9471
15	48404	58210	9806
15	48936	58161	9225
15	48469	58207	9738
15	48898	58247	9349
15	48516	58242	9726
15	48454	58210	9756
15	48808	58163	9355
15	48577	58194	9617
15	48616	58126	9510
15	48685	58164	9479
15	48522	58233	9711
15	48787	58249	9462
16	48445	58207	9762
16	48424	58180	9756
16	48262	58237	9975
16	48364	58095	9731
16	48246	58197	9951
16	48817	58263	9446
16	48851	58257	9406
16	48474	58183	9709
16	48408	58233	9825
16	48685	58098	9413
16	48788	58243	9455
16	48700	58196	9496
16	48456	58237	9781
16	48331	58226	9895
16	48481	58230	9749
16	48263	58198	9935
16	48638	58238	9600
16	48473	58204	9731
16	49208	58258	9050
16	48695	58259	9564
16	48453	58182	9729
16	48610	58266	9656
16	48429	58241	9812
16	48586	58163	9577
16	48237	58137	9900
16	48346	58144	9798
16	48595	58174	9579
16	48577	58099	9522
16	48667	58235	9568
16	48062	58201	10139
16	48371	58206	9835
16	48320	58126	9806
16	48453	58203	9750
16	48331	58109	9778
16	48477	58180	9703
16	48293	58260	9967
16	48228	58255	10027
16	48379	58200	9821
16	48388	58175	9787
16	48097	58104	10007
16	48275	58222	9947
16	48110	58230	10120
16	48479	58228	9749
16	48661	58264	9603
16	48620	58237	9617
16	48595	58237	9642
16	48625	58223	9598
16	48491	58219	9728
16	48664	58248	9584
16	48560	58196	9636
16	48669	58025	9356
16	48566	58004	9438
16	48407	58155	9748
16	48434	58199	9765
16	48253	58164	9911
16	48168	58211	10043
16	48441	58019	9578
16	48376	58184	9808
16	48482	58238	9756
16	48326	58054	9728
