Combinations	core	pangenome	variable
22	84918	108272	23354
22	87163	108188	21025
22	87377	108227	20850
22	88327	108226	19899
22	89932	108109	18177
22	86025	108245	22220
22	87939	108255	20316
22	86769	108209	21440
22	87876	108072	20196
22	86365	108175	21810
22	88788	108121	19333
22	88487	108067	19580
22	87833	108235	20402
22	87391	108216	20825
22	87565	108183	20618
22	86808	108116	21308
22	86210	108244	22034
22	87887	108182	20295
22	86770	108193	21423
22	85091	108286	23195
22	85239	108239	23000
22	89331	108178	18847
22	86752	108238	21486
22	85413	108269	22856
22	86066	108174	22108
22	88458	108260	19802
22	88302	108189	19887
22	88202	108187	19985
22	87167	108252	21085
22	87029	108195	21166
22	85715	108236	22521
22	87532	108124	20592
22	85991	108259	22268
22	89125	108170	19045
23	87343	108131	20788
23	83957	108275	24318
23	87057	108199	21142
23	86734	108155	21421
23	86341	108293	21952
23	86247	108208	21961
23	85919	108198	22279
23	86818	108242	21424
23	86881	108262	21381
23	85094	108258	23164
23	85875	108215	22340
23	86467	108272	21805
23	87010	108202	21192
23	87896	108219	20323
23	86740	108192	21452
23	87893	108207	20314
23	87152	108204	21052
23	87790	108196	20406
23	86756	108219	21463
23	88617	108221	19604
23	88323	108159	19836
23	84965	108283	23318
23	84818	108273	23455
23	87047	108237	21190
23	86690	108236	21546
23	87710	108236	20526
23	87318	108134	20816
23	85308	108257	22949
23	87344	108188	20844
23	84925	108230	23305
23	88488	108202	19714
23	85600	108111	22511
23	85267	108188	22921
23	86213	108172	21959
23	89222	108183	18961
23	86717	108180	21463
23	87422	108108	20686
23	85941	108240	22299
23	89110	108107	18997
23	87397	108130	20733
23	85212	108287	23075
23	86478	108258	21780
23	87999	108223	20224
23	86349	108237	21888
23	85450	108205	22755
23	88073	108146	20073
23	86889	108274	21385
23	85350	108274	22924
23	87333	108269	20936
23	84074	108246	24172
23	88948	108214	19266
23	84938	108214	23276
23	88174	108179	20005
23	86843	108168	21325
24	86703	108237	21534
24	87477	108197	20720
24	86057	108208	22151
24	86442	108181	21739
24	85964	108236	22272
24	88212	108127	19915
24	87780	108240	20460
24	87563	108193	20630
24	84744	108275	23531
24	88699	108130	19431
24	84748	108241	23493
24	86285	108291	22006
24	85340	108273	22933
24	88264	108116	19852
24	86750	108201	21451
24	87276	108216	20940
24	84620	108218	23598
24	87691	108209	20518
24	86658	108200	21542
24	84466	108315	23849
24	85392	108256	22864
24	88562	108241	19679
